"fid","tid","d","wtot","wcr","wpt","wac","etot","ecr","ept","eac"
342,121,16.6,57,48,6,0,0,0,0,0
151,121,33.1,9,6,0,0,0,0,0,0
204,121,33.9,9,0,0,0,0,0,0,0
468,121,7.7,87,81,0,0,0,0,0,0
107,121,56.1,9,9,0,0,0,0,0,0
493,121,28.4,24,24,0,0,0,0,0,0
518,121,8.2,57,54,0,0,0,0,0,0
148,121,9.7,27,12,9,0,0,0,0,0
240,121,14.4,42,30,0,0,0,0,0,0
2026,121,15.9,24,21,0,0,0,0,0,0
395,121,8.3,60,51,0,0,0,0,0,0
465,121,7.6,57,54,0,0,0,0,0,0
205,121,24.3,27,21,0,0,0,0,0,0
451,121,25.8,9,0,0,0,0,0,0,0
352,121,17.8,33,30,0,0,0,0,0,0
360,121,11.2,60,57,0,0,0,0,0,0
428,121,33.1,6,0,0,0,0,0,0,0
494,121,4.8,72,60,0,0,0,0,0,0
254,121,20.4,27,27,0,0,0,0,0,0
566,121,13.7,90,81,0,0,0,0,0,0
2055,121,11.8,63,54,0,0,0,0,0,0
221,121,21.7,12,9,0,0,0,0,0,0
296,121,19.3,30,24,0,0,0,0,0,0
285,121,19.7,48,48,0,0,0,0,0,0
176,121,21.1,48,48,0,0,0,0,0,0
422,121,5.7,90,78,0,0,0,0,0,0
441,121,6.9,90,87,0,0,0,0,0,0
649,121,40,36,27,0,0,0,0,0,0
2033,121,10,54,48,0,0,0,0,0,0
130,121,27.2,12,6,0,0,0,0,0,0
576,121,18.9,75,63,0,0,0,0,0,0
2045,121,3.8,63,57,0,0,15,6,0,0
381,121,17.3,51,42,0,0,0,0,0,0
438,121,3.1,99,87,0,0,27,9,0,9
338,121,6.9,51,39,0,0,0,0,0,0
135,121,18.7,24,15,0,0,0,0,0,0
555,121,9.1,93,93,0,0,0,0,0,0
180,121,32.3,21,21,0,0,0,0,0,0
439,121,19.4,54,45,9,0,0,0,0,0
561,121,10.5,78,75,0,0,0,0,0,0
232,121,19.8,24,15,0,0,0,0,0,0
351,121,16.9,27,27,0,0,0,0,0,0
156,121,10.9,6,0,0,0,0,0,0,0
637,121,52.9,6,6,0,0,0,0,0,0
200,121,23.8,18,15,0,0,0,0,0,0
241,121,3.5,42,39,0,0,0,0,0,0
415,121,8.9,60,51,0,0,0,0,0,0
2019,121,21.8,33,27,0,0,0,0,0,0
201,121,39.1,9,0,0,0,0,0,0,0
224,121,17.7,48,42,0,0,0,0,0,0
440,121,6.7,57,51,0,0,0,0,0,0
532,121,7.6,54,54,0,0,0,0,0,0
199,121,17.1,15,12,0,0,0,0,0,0
525,121,5.5,51,45,0,0,0,0,0,0
2051,121,9.2,66,60,0,0,0,0,0,0
606,121,41.5,9,0,0,0,0,0,0,0
376,121,4.6,75,60,6,0,0,0,0,0
546,121,10.5,57,51,0,0,0,0,0,0
343,121,7.8,33,27,0,0,0,0,0,0
124,121,41.7,12,9,0,0,0,0,0,0
2028,121,26.7,15,15,0,0,0,0,0,0
236,121,17.9,21,18,0,0,0,0,0,0
190,121,9.1,18,9,0,0,0,0,0,0
2025,121,21.1,30,21,0,0,0,0,0,0
222,121,8.8,36,9,6,15,0,0,0,0
230,121,19.8,39,39,0,0,0,0,0,0
153,121,32.4,18,18,0,0,0,0,0,0
483,121,6.1,84,81,0,0,0,0,0,0
298,121,16.9,30,18,0,0,0,0,0,0
524,121,6.5,75,72,0,0,6,0,0,0
197,121,6.6,60,51,0,0,0,0,0,0
470,121,10.3,69,69,0,0,0,0,0,0
577,121,20.6,63,54,0,0,0,0,0,0
380,121,4.2,81,75,6,0,0,0,0,0
2012,121,40.6,9,6,0,0,0,0,0,0
433,121,6.9,75,69,0,0,0,0,0,0
553,121,22.5,27,24,0,0,0,0,0,0
478,121,6,87,84,0,0,0,0,0,0
404,121,3,96,90,0,0,15,0,6,0
216,121,15.2,39,36,0,0,0,0,0,0
588,121,30.6,24,21,0,0,0,0,0,0
2023,121,19.2,42,42,0,0,0,0,0,0
578,121,28.5,24,24,0,0,0,0,0,0
309,121,17.5,33,33,0,0,0,0,0,0
502,121,2.4,99,87,0,0,24,0,9,0
368,121,6,51,48,0,0,0,0,0,0
534,121,6,39,30,0,0,0,0,0,0
100,121,58.8,6,6,0,0,0,0,0,0
605,121,39.1,27,18,0,0,0,0,0,0
291,121,18.9,42,33,0,0,0,0,0,0
511,121,25.3,48,42,0,0,0,0,0,0
259,121,5.9,66,60,0,0,0,0,0,0
595,121,19.2,60,57,0,0,0,0,0,0
2050,121,9,33,24,0,0,0,0,0,0
300,121,14.8,30,24,0,0,0,0,0,0
581,121,17,90,75,12,0,0,0,0,0
317,121,7,42,39,0,0,0,0,0,0
444,121,3.9,117,108,0,0,18,6,0,0
363,121,7.4,36,27,0,0,0,0,0,0
264,121,21.9,15,15,0,0,0,0,0,0
265,121,20.6,33,30,0,0,0,0,0,0
2031,121,12.6,45,33,0,0,0,0,0,0
540,121,9.9,54,48,0,0,0,0,0,0
341,121,18.6,18,12,0,0,0,0,0,0
275,121,6.8,33,27,0,0,0,0,0,0
2043,121,2.2,129,105,0,12,72,24,0,48
105,121,53.1,21,18,0,0,0,0,0,0
99,121,60.9,9,0,0,0,0,0,0,0
542,121,7.4,63,54,0,0,0,0,0,0
120,121,5.6,54,45,0,0,0,0,0,0
506,121,18.9,39,36,0,0,0,0,0,0
504,121,23,27,24,0,0,0,0,0,0
284,121,21,48,42,0,0,0,0,0,0
340,121,3,102,87,6,0,21,0,18,0
203,121,32.4,9,6,0,0,0,0,0,0
569,121,13.9,69,63,0,0,0,0,0,0
209,121,20,27,21,0,0,0,0,0,0
602,121,31.7,57,51,0,0,0,0,0,0
315,121,14.3,9,6,0,0,0,0,0,0
442,121,5.7,69,66,0,0,0,0,0,0
604,121,42.2,9,6,0,0,0,0,0,0
535,121,20.5,48,45,0,0,0,0,0,0
489,121,3.9,96,87,0,0,27,0,15,0
2053,121,13.5,30,30,0,0,0,0,0,0
248,121,15.9,45,39,0,0,0,0,0,0
575,121,24.3,18,12,0,0,0,0,0,0
481,121,8,69,66,0,0,0,0,0,0
110,121,15.5,30,21,0,0,0,0,0,0
514,121,37.5,18,21,0,0,0,0,0,0
174,121,21.5,9,9,0,0,0,0,0,0
129,121,30,27,27,0,0,0,0,0,0
141,121,8.8,12,6,0,0,0,0,0,0
462,121,1.1,126,102,0,15,57,18,33,0
308,121,18.2,39,33,0,0,0,0,0,0
427,121,8.5,84,81,0,0,0,0,0,0
402,121,4.3,69,60,0,0,0,0,0,0
283,121,11.6,18,15,0,0,0,0,0,0
260,121,25.2,18,18,0,0,0,0,0,0
585,121,15.3,87,81,0,0,0,0,0,0
2054,121,11.4,63,60,0,0,0,0,0,0
498,121,5.7,114,111,0,0,0,0,0,0
495,121,6.3,48,42,0,0,0,0,0,0
207,121,22.1,27,24,0,0,0,0,0,0
2048,121,7.7,42,39,0,0,0,0,0,0
202,121,33.3,9,9,0,0,0,0,0,0
423,121,6.8,96,78,9,0,0,0,0,0
391,121,7.2,75,72,0,0,0,0,0,0
515,121,29.8,54,48,6,0,0,0,0,0
589,121,31.2,27,24,0,0,0,0,0,0
149,121,39.8,30,27,0,0,0,0,0,0
382,121,10,30,21,0,0,0,0,0,0
40,121,13.9,48,39,0,0,0,0,0,0
530,121,12.8,78,78,0,0,6,0,0,0
132,121,22.5,21,21,0,0,0,0,0,0
473,121,4.1,105,102,0,0,6,0,0,0
2018,121,23.5,33,27,0,0,0,0,0,0
297,121,19,51,45,0,0,0,0,0,0
178,121,36.4,24,21,0,0,0,0,0,0
375,121,3,6,0,0,0,0,0,0,0
580,121,14.5,84,78,0,0,0,0,0,0
288,121,11.8,57,48,0,0,0,0,0,0
609,121,40.8,9,6,0,0,0,0,0,0
2032,121,13.6,48,42,0,0,0,0,0,0
191,121,4.1,114,93,12,0,18,6,0,6
196,121,15.1,30,27,0,0,0,0,0,0
274,121,13.1,15,9,0,0,0,0,0,0
229,121,25.3,30,27,0,0,0,0,0,0
195,121,34.5,18,15,0,0,0,0,0,0
322,121,14.2,33,27,0,0,0,0,0,0
117,121,10.3,6,0,0,0,0,0,0,0
572,121,32.5,27,24,0,0,0,0,0,0
249,121,13.5,30,27,0,0,0,0,0,0
593,121,29.3,24,21,0,0,0,0,0,0
282,121,17.4,24,21,0,0,0,0,0,0
522,121,9.2,39,39,0,0,0,0,0,0
305,121,11.8,27,21,0,0,0,0,0,0
467,121,8.8,45,42,0,0,0,0,0,0
2046,121,6.7,45,45,0,0,0,0,0,0
188,121,9.9,45,36,0,0,0,0,0,0
2011,121,43.8,6,0,0,0,0,0,0,0
247,121,20.5,24,15,0,0,0,0,0,0
134,121,22.6,21,21,0,0,0,0,0,0
559,121,16.2,60,57,0,0,0,0,0,0
331,121,10.6,42,36,0,0,0,0,0,0
171,121,11.1,36,30,0,0,0,0,0,0
582,121,15.4,45,45,0,0,0,0,0,0
270,121,5.8,63,48,0,0,0,0,0,0
424,121,4.9,60,57,0,0,0,0,0,0
652,121,60.9,9,0,0,0,0,0,0,0
443,121,4.2,135,114,0,0,33,9,0,18
177,121,20.7,12,9,0,0,0,0,0,0
499,121,5.4,39,33,0,0,0,0,0,0
231,121,21.2,21,18,0,0,0,0,0,0
131,121,22.9,24,24,0,0,0,0,0,0
386,121,5.5,72,63,0,0,0,0,0,0
186,121,22.8,18,18,0,0,0,0,0,0
219,121,9.6,66,57,0,0,0,0,0,0
560,121,32.7,21,18,0,0,0,0,0,0
158,121,8.2,15,0,0,0,0,0,0,0
505,121,31.8,18,15,0,0,0,0,0,0
541,121,6.9,54,51,0,0,0,0,0,0
432,121,5.6,63,57,0,0,0,0,0,0
574,121,19.8,54,45,0,0,0,0,0,0
539,121,8.3,39,33,0,0,0,0,0,0
2038,121,6.5,42,33,0,0,0,0,0,0
364,121,8.5,21,15,0,0,0,0,0,0
2041,121,4.1,42,39,0,0,0,0,0,0
354,121,20.3,24,18,0,0,0,0,0,0
289,121,4.8,30,27,0,0,0,0,0,0
304,121,16,30,24,0,0,0,0,0,0
491,121,6.9,108,102,0,0,0,0,0,0
336,121,16.5,36,30,0,0,0,0,0,0
501,121,9.2,87,87,0,0,0,0,0,0
233,121,14.7,30,24,0,0,0,0,0,0
160,121,2.6,24,15,0,0,0,0,0,0
466,121,9.4,54,54,0,0,0,0,0,0
252,121,3.2,102,72,6,9,0,0,0,0
571,121,14,57,57,0,0,0,0,0,0
365,121,10.6,6,0,0,0,0,0,0,0
306,121,19.3,33,33,0,0,0,0,0,0
246,121,10.6,9,9,0,0,0,0,0,0
217,121,37.8,18,18,0,0,0,0,0,0
327,121,20.1,30,18,0,0,0,0,0,0
523,121,9.3,84,78,0,0,0,0,0,0
2013,121,34.4,15,18,0,0,0,0,0,0
509,121,37.1,27,21,0,0,0,0,0,0
145,121,38.7,12,9,0,0,0,0,0,0
456,121,5.5,105,90,0,0,0,0,0,0
321,121,16.2,63,54,9,0,0,0,0,0
436,121,5.4,78,72,0,0,0,0,0,0
492,121,7.9,90,78,6,0,0,0,0,0
329,121,22.8,33,30,0,0,0,0,0,0
458,121,4.1,105,99,0,0,0,0,0,0
600,121,33.4,27,24,0,0,0,0,0,0
421,121,7.4,60,60,0,0,0,0,0,0
320,121,20.4,24,27,0,0,0,0,0,0
403,121,4.9,57,48,0,0,0,0,0,0
193,121,22.7,27,21,0,0,0,0,0,0
464,121,7.9,108,105,0,0,0,0,0,0
496,121,4.3,96,93,0,0,0,0,0,0
292,121,15.1,54,48,0,0,0,0,0,0
426,121,4.9,99,78,0,0,0,0,0,0
111,121,9.2,30,15,9,0,0,0,0,0
179,121,33.1,15,9,0,0,0,0,0,0
519,121,7.4,90,78,0,0,0,0,0,0
537,121,10.5,96,93,0,0,0,0,0,0
266,121,20.1,33,33,0,0,0,0,0,0
599,121,31.8,27,24,0,0,0,0,0,0
140,121,2.8,6,0,0,0,0,0,0,0
2049,121,7.8,78,75,0,0,0,0,0,0
389,121,6,33,27,0,0,0,0,0,0
2047,121,5.8,39,27,0,0,0,0,0,0
526,121,8.9,69,66,0,0,0,0,0,0
206,121,33,24,21,0,0,0,0,0,0
2042,121,3.3,108,96,0,0,9,0,0,0
405,121,8.7,27,21,0,0,0,0,0,0
218,121,28,9,6,0,0,0,0,0,0
2016,121,28.8,6,0,0,0,0,0,0,0
556,121,9.4,84,78,0,0,0,0,0,0
257,121,21,30,30,0,0,0,0,0,0
366,121,11,24,24,0,0,0,0,0,0
417,121,8.6,78,75,0,0,0,0,0,0
394,121,7.1,72,66,0,0,0,0,0,0
565,121,12,87,72,9,0,0,0,0,0
407,121,13.4,48,33,0,0,0,0,0,0
324,121,10,36,30,0,0,0,0,0,0
2060,121,20.7,54,48,6,0,0,0,0,0
370,121,3.9,96,81,0,0,12,0,0,0
601,121,21.4,48,45,0,0,0,0,0,0
353,121,12.5,69,63,0,0,0,0,0,0
290,121,21.3,36,33,0,0,0,0,0,0
409,121,9.3,96,90,0,0,0,0,0,0
655,121,76.7,9,6,0,0,0,0,0,0
226,121,8.8,18,0,6,0,0,0,0,0
163,121,36.1,9,6,0,0,0,0,0,0
390,121,4,78,66,0,0,0,0,0,0
144,121,38.6,9,6,0,0,0,0,0,0
355,121,8.6,63,57,0,0,0,0,0,0
173,121,12.3,6,0,0,0,0,0,0,0
335,121,11.7,39,27,0,0,0,0,0,0
517,121,6,78,72,0,0,0,0,0,0
371,121,9.4,39,30,0,0,0,0,0,0
165,121,26.8,15,9,0,0,0,0,0,0
412,121,7.3,39,39,0,0,0,0,0,0
228,121,25.1,24,18,0,0,0,0,0,0
513,121,38.3,21,18,0,0,0,0,0,0
567,121,12.8,60,51,0,0,0,0,0,0
243,121,18.2,33,24,0,0,0,0,0,0
459,121,2.1,204,177,6,15,69,21,27,18
278,121,19.4,39,36,0,0,0,0,0,0
2030,121,18.1,57,45,0,0,0,0,0,0
420,121,5,39,30,0,0,0,0,0,0
2052,121,11.9,12,12,0,0,0,0,0,0
334,121,12.3,27,30,0,0,0,0,0,0
551,121,16.3,69,66,0,0,0,0,0,0
295,121,3.4,108,87,6,0,21,0,0,15
212,121,4.8,12,0,0,0,0,0,0,0
570,121,12.1,54,39,0,0,0,0,0,0
429,121,5.9,48,45,0,0,0,0,0,0
2035,121,8.7,30,27,0,0,0,0,0,0
302,121,14.9,39,36,0,0,0,0,0,0
597,121,20.7,75,57,12,0,0,0,0,0
418,121,8.3,51,45,0,0,0,0,0,0
170,121,58.2,9,9,0,0,0,0,0,0
269,121,9.2,27,21,0,0,0,0,0,0
414,121,6.8,54,48,0,0,0,0,0,0
2061,121,30.8,24,21,0,0,0,0,0,0
276,121,7.9,18,15,0,0,0,0,0,0
536,121,7.2,75,78,0,0,0,0,0,0
503,121,22.7,39,36,0,0,0,0,0,0
251,121,17.5,45,42,0,0,0,0,0,0
387,121,8.8,12,6,0,0,0,0,0,0
280,121,16.8,54,45,0,0,0,0,0,0
435,121,2.3,153,129,6,6,12,0,0,0
210,121,22.1,18,9,0,0,0,0,0,0
253,121,21,21,21,0,0,0,0,0,0
279,121,11.3,75,60,0,0,0,0,0,0
175,121,26.3,6,0,0,0,0,0,0,0
316,121,8.8,51,39,0,0,0,0,0,0
583,121,14.7,48,39,0,0,0,0,0,0
554,121,8.5,57,51,0,0,0,0,0,0
313,121,20.7,42,33,0,0,0,0,0,0
213,121,2.7,33,30,0,0,9,0,0,0
168,121,18.1,30,27,0,0,0,0,0,0
516,121,41.4,21,21,0,0,0,0,0,0
550,121,12.1,87,81,0,0,0,0,0,0
245,121,25.9,33,33,0,0,0,0,0,0
227,121,8,30,24,0,0,0,0,0,0
497,121,5,90,87,0,0,0,0,0,0
488,121,5,84,84,0,0,0,0,0,0
452,121,23,9,0,0,0,0,0,0,0
410,121,7,54,45,0,0,0,0,0,0
299,121,11.1,30,27,0,0,0,0,0,0
152,121,36.9,12,12,0,0,0,0,0,0
184,121,9,36,15,6,0,0,0,0,0
332,121,11.3,57,51,0,0,0,0,0,0
359,121,14.1,39,30,0,0,0,0,0,0
2015,121,34.9,9,0,0,0,0,0,0,0
2056,121,12.9,48,33,0,0,0,0,0,0
139,121,7,54,42,9,0,0,0,0,0
548,121,15.3,42,27,0,0,0,0,0,0
138,121,8.1,42,30,6,0,0,0,0,0
596,121,19.4,45,42,0,0,0,0,0,0
287,121,16,60,54,0,0,0,0,0,0
357,121,13.2,63,60,0,0,0,0,0,0
183,121,34.8,18,18,0,0,0,0,0,0
2014,121,29.8,6,0,0,0,0,0,0,0
484,121,8.2,39,33,0,0,0,0,0,0
372,121,12.3,33,33,0,0,0,0,0,0
2034,121,9.4,27,24,0,0,0,0,0,0
319,121,11.1,87,84,0,0,0,0,0,0
281,121,17.4,21,15,0,0,0,0,0,0
127,121,35.5,12,9,0,0,0,0,0,0
277,121,20,57,48,0,0,0,0,0,0
307,121,3,120,90,12,9,39,9,6,21
344,121,1.7,6,0,0,0,0,0,0,0
592,121,30.2,21,24,0,0,0,0,0,0
562,121,12.8,54,45,0,0,0,0,0,0
328,121,16.8,27,21,0,0,0,0,0,0
450,121,3.4,78,66,0,0,15,0,0,0
1336,1280,4.2,27,18,0,0,0,0,0,0
1317,1280,12.4,33,30,0,0,0,0,0,0
1377,1280,9,87,69,9,0,0,0,0,0
1344,1280,20.6,30,27,0,0,0,0,0,0
1439,1280,51.5,6,0,0,0,0,0,0,0
1285,1280,3.5,9,9,0,0,0,0,0,0
1413,1280,15.5,9,9,0,0,0,0,0,0
2096,1280,14.5,33,30,0,0,0,0,0,0
1363,1280,3,48,39,0,0,0,0,0,0
1402,1280,12.1,12,9,0,0,0,0,0,0
1369,1280,5.7,66,57,0,0,0,0,0,0
1318,1280,6.4,21,15,0,0,0,0,0,0
1371,1280,8.8,66,57,0,0,0,0,0,0
1385,1280,12.4,15,12,0,0,0,0,0,0
1346,1280,21.7,24,21,0,0,0,0,0,0
1269,1280,38.1,9,6,0,0,0,0,0,0
1349,1280,7.2,81,66,9,0,0,0,0,0
1305,1280,11.7,12,6,0,0,0,0,0,0
1308,1280,9.6,9,6,0,0,0,0,0,0
1330,1280,5.2,69,51,9,0,0,0,0,0
1384,1280,12.1,9,0,0,0,0,0,0,0
1424,1280,11.3,6,6,0,0,0,0,0,0
1427,1280,11.1,6,0,0,0,0,0,0,0
1325,1280,12.3,15,9,0,0,0,0,0,0
1379,1280,7.4,123,102,12,0,0,0,0,0
1387,1280,12.9,15,6,0,0,0,0,0,0
1423,1280,15.6,6,0,0,0,0,0,0,0
2095,1280,7,63,54,0,0,0,0,0,0
1442,1280,49.4,6,0,0,0,0,0,0,0
1360,1280,2.9,60,39,9,0,0,0,0,0
1316,1280,14,6,6,0,0,0,0,0,0
1398,1280,8.5,24,18,0,0,0,0,0,0
1324,1280,3.5,60,42,6,0,0,0,0,0
1296,1280,5.2,12,12,0,0,0,0,0,0
1352,1280,7,63,48,0,0,0,0,0,0
1281,1280,10.5,6,0,0,0,0,0,0,0
1277,1280,35.8,9,0,0,0,0,0,0,0
1394,1280,7.5,21,18,0,0,0,0,0,0
1315,1280,10.4,6,6,0,0,0,0,0,0
1295,1280,5.8,15,9,0,0,0,0,0,0
2098,1280,6.5,15,12,0,0,0,0,0,0
1391,1280,5.4,30,30,0,0,0,0,0,0
1370,1280,0.9,51,42,0,6,9,9,0,0
1443,1280,45.5,6,0,0,0,0,0,0,0
1396,1280,9.8,6,0,0,0,0,0,0,0
1383,1280,13.7,18,12,0,0,0,0,0,0
1364,1280,8.3,84,75,0,0,0,0,0,0
1358,1280,5,60,48,0,0,0,0,0,0
1293,1280,1.8,174,99,15,57,15,12,0,0
1257,1280,10.4,12,0,0,0,0,0,0,0
1355,1280,23.9,33,30,0,0,0,0,0,0
1290,1280,13.9,15,12,0,0,0,0,0,0
2099,1280,3.1,12,9,0,0,0,0,0,0
1314,1280,9.3,9,9,0,0,0,0,0,0
1404,1280,11.6,9,0,0,0,0,0,0,0
1287,1280,11.1,9,0,0,0,0,0,0,0
1403,1280,10.4,9,9,0,0,0,0,0,0
1373,1280,7.3,60,48,0,0,0,0,0,0
1420,1280,9.6,9,9,0,0,0,0,0,0
1276,1280,38.4,15,6,0,0,0,0,0,0
2090,1280,19.9,9,9,0,0,0,0,0,0
1422,1280,11.5,6,0,0,0,0,0,0,0
1374,1280,11.9,9,6,0,0,0,0,0,0
1048,1280,58.1,6,0,0,0,0,0,0,0
1407,1280,13.5,6,0,0,0,0,0,0,0
2094,1280,3.2,45,30,0,0,0,0,0,0
1376,1280,10.7,36,33,0,0,0,0,0,0
1408,1280,13.5,18,18,0,0,0,0,0,0
1286,1280,3.9,6,0,0,0,0,0,0,0
1380,1280,8.7,102,84,12,0,0,0,0,0
1440,1280,40,12,6,0,0,0,0,0,0
1426,1280,14.4,6,0,0,0,0,0,0,0
1260,1280,36.7,6,0,0,0,0,0,0,0
1361,1280,25.5,57,54,0,0,0,0,0,0
1298,1280,11.3,15,6,0,0,0,0,0,0
1335,1280,5.7,6,6,0,0,0,0,0,0
1414,1280,12.8,9,0,0,0,0,0,0,0
1397,1280,7.4,12,9,0,0,0,0,0,0
1310,1280,12.8,9,9,0,0,0,0,0,0
1386,1280,13.7,12,9,0,0,0,0,0,0
1353,1280,12.1,90,75,6,0,0,0,0,0
1421,1280,13.1,12,6,0,0,0,0,0,0
1288,1280,42,6,0,0,0,0,0,0,0
1375,1280,10.1,45,39,0,0,0,0,0,0
1328,1280,13.4,9,6,0,0,0,0,0,0
1307,1280,10.6,21,15,0,0,0,0,0,0
1381,1280,6.5,90,87,0,0,0,0,0,0
1321,1280,11.5,9,6,0,0,0,0,0,0
1412,1280,10.6,15,9,0,0,0,0,0,0
1366,1280,4.4,54,36,15,0,0,0,0,0
1292,1280,2.3,87,57,9,12,12,9,0,0
1378,1280,6.1,126,114,9,0,0,0,0,0
1389,1280,5.5,21,18,0,0,0,0,0,0
1359,1280,8.3,63,48,6,0,0,0,0,0
1342,1280,19.5,33,21,0,0,0,0,0,0
1326,1280,8.2,6,0,0,0,0,0,0,0
1329,1280,1.6,120,63,0,45,9,9,0,0
1299,1280,11.9,9,9,0,0,0,0,0,0
1351,1280,13.8,27,18,0,0,0,0,0,0
1390,1280,4.1,24,18,0,0,0,0,0,0
2097,1280,8.6,15,12,0,0,0,0,0,0
2100,1280,13.1,9,6,0,0,0,0,0,0
1350,1280,22.1,30,30,0,0,0,0,0,0
1410,1280,12.2,12,6,0,0,0,0,0,0
1419,1280,11.5,9,6,0,0,0,0,0,0
1365,1280,7,27,18,0,0,0,0,0,0
1334,1280,5.3,66,57,0,0,0,0,0,0
1411,1280,6.3,15,9,0,0,0,0,0,0
2091,1280,15,9,0,0,0,0,0,0,0
1425,1280,11.7,12,12,0,0,0,0,0,0
1418,1280,14,6,0,0,0,0,0,0,0
1294,1280,6.6,12,12,0,0,0,0,0,0
1268,1280,51.4,6,0,0,0,0,0,0,0
1367,1280,1.9,135,120,9,0,27,24,0,0
1348,1280,8.6,69,48,6,0,0,0,0,0
1400,1280,9.9,6,0,0,0,0,0,0,0
1347,1280,7.2,9,0,0,0,0,0,0,0
1341,1280,14.2,39,36,0,0,0,0,0,0
1382,1280,5.6,24,21,0,0,0,0,0,0
1393,1280,6.4,15,9,0,0,0,0,0,0
1395,1280,4.3,21,18,0,0,0,0,0,0
1331,1280,8.2,9,0,0,0,0,0,0,0
1284,1280,17.3,12,9,0,0,0,0,0,0
1333,1280,15.7,21,12,0,0,0,0,0,0
1357,1280,4,111,93,9,9,0,0,0,0
2093,1280,18.8,27,21,0,0,0,0,0,0
1406,1280,11.1,18,12,0,0,0,0,0,0
1313,1280,11.4,6,6,0,0,0,0,0,0
1388,1280,7.8,12,9,0,0,0,0,0,0
1275,1280,38,6,0,0,0,0,0,0,0
1312,1280,10.8,24,15,0,0,0,0,0,0
1302,1280,12,18,12,0,0,0,0,0,0
1340,1280,27.4,18,15,0,0,0,0,0,0
1338,1280,17.5,15,12,0,0,0,0,0,0
1320,1280,12.2,12,0,0,0,0,0,0,0
1339,1280,17.9,27,24,0,0,0,0,0,0
1278,1280,32.8,9,0,0,0,0,0,0,0
1282,1280,39.6,9,6,0,0,0,0,0,0
1272,1280,10.9,18,6,9,0,0,0,0,0
1445,1280,21.4,6,0,0,0,0,0,0,0
1415,1280,14.8,12,12,0,0,0,0,0,0
1416,1280,13.8,12,9,0,0,0,0,0,0
1392,1280,6.4,15,12,0,0,0,0,0,0
1297,1280,4.2,30,30,0,0,0,0,0,0
1311,1280,8,18,9,0,0,0,0,0,0
1362,1280,9.9,63,42,6,0,0,0,0,0
1354,1280,7.2,57,48,0,0,0,0,0,0
1225,1280,9.7,27,15,0,0,0,0,0,0
1372,1280,12.7,12,6,0,0,0,0,0,0
1291,1280,12,15,18,0,0,0,0,0,0
1337,1280,18.5,33,27,0,0,0,0,0,0
1306,1280,4.1,30,21,0,0,0,0,0,0
1343,1280,22,39,36,0,0,0,0,0,0
1405,1280,9,18,12,0,0,0,0,0,0
1356,1280,10.9,48,45,0,0,0,0,0,0
1274,1280,42.8,6,0,0,0,0,0,0,0
1345,1280,19.2,27,21,0,0,0,0,0,0
1263,1280,35.5,6,0,0,0,0,0,0,0
1368,1280,5.7,72,63,0,0,0,0,0,0
1309,1280,15.7,6,6,0,0,0,0,0,0
1405,1293,10.5,0,0,0,0,6,0,0,0
1349,1293,5.7,15,9,0,0,18,0,6,0
1342,1293,18.2,0,0,0,0,9,6,0,0
2093,1293,17.6,0,0,0,0,9,0,0,0
1295,1293,6.8,0,0,0,0,9,0,0,0
1306,1293,3.2,9,0,0,0,9,0,0,0
1355,1293,22.6,12,6,0,0,9,0,0,0
1368,1293,4.6,30,24,0,0,15,12,0,0
1392,1293,8.1,6,6,0,0,15,9,0,0
1406,1293,12.5,0,0,0,0,9,0,0,0
1393,1293,8,0,0,0,0,9,0,0,0
1380,1293,7.4,18,18,0,0,18,9,6,0
1408,1293,15,6,6,0,0,12,6,0,0
1421,1293,13.9,0,0,0,0,12,0,0,0
1334,1293,4,12,9,0,0,12,0,0,0
1345,1293,17.8,9,0,0,0,9,0,0,0
1292,1293,1.2,24,18,0,0,57,30,0,24
1387,1293,13.9,0,0,0,0,9,6,0,0
1370,1293,2.2,18,9,0,0,18,6,0,0
1315,1293,10.6,0,0,0,0,9,9,0,0
1297,1293,5.9,0,0,0,0,18,6,6,0
1286,1293,2.4,0,0,0,0,6,0,0,0
461,1293,13.9,0,0,0,0,6,0,0,0
1343,1293,20.7,6,0,0,0,12,9,0,0
1389,1293,7.1,0,0,0,0,15,6,6,0
1412,1293,11.6,0,0,0,0,9,0,0,0
1373,1293,5.8,15,9,0,0,12,0,0,0
1362,1293,8.6,15,9,0,0,21,9,9,0
1381,1293,4.8,24,21,0,0,30,21,6,0
1354,1293,6.4,12,9,0,0,6,0,0,0
1323,1293,13,0,0,0,0,12,0,0,0
2097,1293,10.3,0,0,0,0,6,0,0,0
1278,1293,32.4,0,0,0,0,6,0,0,0
1357,1293,2.2,33,15,0,0,48,30,6,0
1301,1293,28.8,0,0,0,0,6,0,0,0
1391,1293,7.2,0,0,0,0,9,6,0,0
1329,1293,0.6,48,15,0,18,129,66,0,57
2095,1293,5.3,18,15,0,0,24,6,9,0
1294,1293,7.8,0,0,0,0,9,0,0,0
1356,1293,9.6,12,9,0,0,15,9,0,0
1395,1293,5.9,0,0,0,0,6,0,0,0
2094,1293,1.5,15,0,0,0,9,6,0,0
1388,1293,8.9,0,0,0,0,6,0,0,0
1348,1293,7.3,18,12,0,0,24,15,6,0
1337,1293,17.3,0,0,0,0,15,9,0,0
2092,1293,30.8,0,0,0,0,6,0,0,0
1339,1293,16.5,9,6,0,0,15,0,6,0
1379,1293,5.7,30,27,0,0,36,30,9,0
